city,date,month,rainfall_mm,temp_celsius,aqi,trigger_fired
lucknow,2023-01-11,1,1.88,19.27,768.4,1
lucknow,2023-01-12,1,1.13,24.3,793.0,1
lucknow,2023-01-13,1,2.09,21.33,769.6,1
lucknow,2023-01-14,1,0.51,20.15,797.1,1
lucknow,2023-01-15,1,0.66,23.71,770.2,1
lucknow,2023-01-16,1,0.93,22.47,800.9,1
lucknow,2023-01-17,1,2.7,23.46,770.0,1
lucknow,2023-01-18,1,3.26,24.08,791.8,1
lucknow,2023-01-19,1,0.87,19.71,761.1,1
lucknow,2023-01-20,1,0.8,19.9,754.5,1
lucknow,2023-01-21,1,0.58,15.58,791.6,1
lucknow,2023-01-22,1,2.0,20.89,716.8,1
lucknow,2023-01-23,1,2.09,18.78,773.0,1
lucknow,2023-01-24,1,1.63,18.33,782.5,1
lucknow,2023-01-25,1,0.54,23.24,737.1,1
lucknow,2023-01-26,1,1.04,22.8,726.7,1
lucknow,2023-01-27,1,1.13,21.91,765.8,1
lucknow,2023-01-28,1,1.99,20.95,809.5,1
lucknow,2023-01-29,1,4.37,22.32,797.8,1
lucknow,2023-01-30,1,1.66,18.54,767.9,1
lucknow,2023-01-31,1,2.42,19.48,720.9,1
lucknow,2023-02-01,2,1.81,23.98,285.0,0
lucknow,2023-02-02,2,2.08,23.82,254.4,0
lucknow,2023-02-03,2,0.14,22.81,245.7,0
lucknow,2023-02-04,2,0.58,22.44,299.1,0
lucknow,2023-02-05,2,0.66,27.43,270.8,0
lucknow,2023-02-06,2,0.6,19.51,291.0,0
lucknow,2023-02-07,2,1.04,22.39,265.7,0
lucknow,2023-02-08,2,2.23,17.55,288.5,0
lucknow,2023-02-09,2,1.1,21.66,297.6,0
lucknow,2023-02-10,2,1.34,21.6,283.2,0
lucknow,2023-02-11,2,2.39,23.68,257.8,0
lucknow,2023-02-12,2,2.14,22.07,286.1,0
lucknow,2023-02-13,2,2.65,23.1,223.5,0
lucknow,2023-02-14,2,1.3,22.56,304.6,0
lucknow,2023-02-15,2,2.36,25.72,277.4,0
lucknow,2023-02-16,2,4.65,22.03,254.2,0
lucknow,2023-02-17,2,2.27,24.28,254.4,0
lucknow,2023-02-18,2,0.49,21.11,297.3,0
lucknow,2023-02-19,2,2.41,22.07,258.4,0
lucknow,2023-02-20,2,0.49,20.85,247.7,0
lucknow,2023-02-21,2,2.38,20.39,289.1,0
lucknow,2023-02-22,2,0.8,22.71,305.8,0
lucknow,2023-02-23,2,0.86,21.7,262.2,0
lucknow,2023-02-24,2,1.17,22.89,317.3,0
lucknow,2023-02-25,2,0.88,26.01,246.5,0
lucknow,2023-02-26,2,0.88,23.37,268.5,0
lucknow,2023-02-27,2,1.57,26.44,262.9,0
lucknow,2023-02-28,2,1.64,22.38,317.3,0
lucknow,2023-03-01,3,0.49,30.23,239.6,0
lucknow,2023-03-02,3,6.0,32.61,305.2,0
lucknow,2023-03-03,3,0.35,31.18,305.8,0
lucknow,2023-03-04,3,1.21,28.95,297.6,0
lucknow,2023-03-05,3,0.35,27.14,285.8,0
lucknow,2023-03-06,3,0.15,32.72,273.7,0
lucknow,2023-03-07,3,0.68,27.91,242.6,0
lucknow,2023-03-08,3,3.16,34.86,289.7,0
lucknow,2023-03-09,3,0.39,30.85,233.3,0
lucknow,2023-03-10,3,2.31,30.98,274.3,0
lucknow,2023-03-11,3,1.14,34.24,252.6,0
lucknow,2023-03-12,3,0.64,33.54,312.6,0
lucknow,2023-03-13,3,1.31,33.46,269.5,0
lucknow,2023-03-14,3,0.8,31.23,270.4,0
lucknow,2023-03-15,3,0.16,36.19,361.8,0
lucknow,2023-03-16,3,2.32,30.66,257.6,0
lucknow,2023-03-17,3,0.46,29.68,228.7,0
lucknow,2023-03-18,3,0.49,31.16,278.7,0
lucknow,2023-03-19,3,3.18,31.33,269.3,0
lucknow,2023-03-20,3,0.05,31.32,261.0,0
lucknow,2023-03-21,3,1.97,32.31,234.3,0
lucknow,2023-03-22,3,0.44,34.24,268.6,0
lucknow,2023-03-23,3,1.63,30.14,251.4,0
lucknow,2023-03-24,3,1.16,35.98,220.1,0
lucknow,2023-03-25,3,1.8,28.29,245.1,0
lucknow,2023-03-26,3,0.97,33.44,255.9,0
lucknow,2023-03-27,3,1.79,31.57,292.0,0
lucknow,2023-03-28,3,2.58,33.75,307.9,0
lucknow,2023-03-29,3,1.29,28.53,263.6,0
lucknow,2023-03-30,3,0.32,30.77,272.9,0
lucknow,2023-03-31,3,0.92,32.06,265.7,0
lucknow,2023-04-01,4,0.99,41.94,321.9,0
lucknow,2023-04-02,4,1.81,39.62,270.6,0
lucknow,2023-04-03,4,2.34,36.62,322.9,0
lucknow,2023-04-04,4,4.03,37.25,271.1,0
lucknow,2023-04-05,4,1.53,36.76,265.9,0
lucknow,2023-04-06,4,0.89,39.53,291.2,0
lucknow,2023-04-07,4,1.09,36.86,277.0,0
lucknow,2023-04-08,4,0.42,35.71,306.7,0
lucknow,2023-04-09,4,0.21,36.94,327.9,0
lucknow,2023-04-10,4,1.39,39.39,303.3,0
lucknow,2023-04-11,4,1.8,37.3,233.0,0
lucknow,2023-04-12,4,0.1,36.53,257.4,0
lucknow,2023-04-13,4,0.87,40.26,256.2,0
lucknow,2023-04-14,4,1.27,39.4,272.1,0
lucknow,2023-04-15,4,0.69,37.48,378.8,0
lucknow,2023-04-16,4,1.03,35.5,240.9,0
lucknow,2023-04-17,4,0.84,43.43,291.2,1
lucknow,2023-04-18,4,3.4,37.6,306.0,0
lucknow,2023-04-19,4,1.67,39.42,243.1,0
lucknow,2023-04-20,4,0.66,39.3,294.9,0
lucknow,2023-04-21,4,0.8,37.09,293.5,0
lucknow,2023-04-22,4,0.51,37.71,330.8,0
lucknow,2023-04-23,4,0.57,39.82,287.5,0
lucknow,2023-04-24,4,1.81,38.57,224.5,0
lucknow,2023-04-25,4,0.33,37.14,326.6,0
lucknow,2023-04-26,4,1.54,38.22,248.1,0
lucknow,2023-04-27,4,1.37,39.04,245.5,0
lucknow,2023-04-28,4,0.54,41.25,259.7,0
lucknow,2023-04-29,4,1.88,36.78,319.7,0
lucknow,2023-04-30,4,0.82,36.8,256.0,0
lucknow,2023-05-01,5,0.99,42.78,274.7,1
lucknow,2023-05-02,5,1.18,45.19,277.9,1
lucknow,2023-05-03,5,4.52,41.76,305.2,0
lucknow,2023-05-04,5,0.61,42.65,338.3,1
lucknow,2023-05-05,5,1.5,41.46,303.8,0
lucknow,2023-05-06,5,1.07,43.64,319.2,1
lucknow,2023-05-07,5,1.32,43.23,266.2,1
lucknow,2023-05-08,5,1.67,44.94,277.8,1
lucknow,2023-05-09,5,0.79,47.5,320.2,1
lucknow,2023-05-10,5,0.41,41.87,277.6,0
lucknow,2023-05-11,5,2.02,43.62,273.9,1
lucknow,2023-05-12,5,1.92,41.91,311.6,0
lucknow,2023-05-13,5,1.55,44.57,276.0,1
lucknow,2023-05-14,5,0.86,44.26,349.6,1
lucknow,2023-05-15,5,1.1,40.79,269.1,0
lucknow,2023-05-16,5,2.09,41.0,280.2,0
lucknow,2023-05-17,5,1.22,43.58,246.6,1
lucknow,2023-05-18,5,1.84,42.29,243.6,1
lucknow,2023-05-19,5,1.87,43.8,249.4,1
lucknow,2023-05-20,5,2.2,42.64,272.8,1
lucknow,2023-05-21,5,3.11,46.13,263.2,1
lucknow,2023-05-22,5,1.07,43.03,316.5,1
lucknow,2023-05-23,5,1.53,42.24,326.1,1
lucknow,2023-05-24,5,0.6,44.33,279.5,1
lucknow,2023-05-25,5,0.48,43.31,283.6,1
lucknow,2023-05-26,5,2.69,47.14,341.5,1
lucknow,2023-05-27,5,0.57,41.91,320.0,0
lucknow,2023-05-28,5,1.02,43.58,243.3,1
lucknow,2023-05-29,5,3.51,39.44,292.4,0
lucknow,2023-05-30,5,1.05,43.83,261.6,1
lucknow,2023-05-31,5,1.3,43.46,307.5,1
lucknow,2023-06-01,6,17.38,38.98,312.4,0
lucknow,2023-06-02,6,5.11,38.3,313.6,0
lucknow,2023-06-03,6,12.22,41.39,279.4,0
lucknow,2023-06-04,6,17.24,41.34,249.8,0
lucknow,2023-06-05,6,8.59,38.64,274.1,0
lucknow,2023-06-06,6,11.64,37.55,299.6,0
lucknow,2023-06-07,6,21.55,38.36,347.4,0
lucknow,2023-06-08,6,4.89,42.41,272.0,1
lucknow,2023-06-09,6,3.02,34.81,231.6,0
lucknow,2023-06-10,6,27.61,39.76,265.4,0
lucknow,2023-06-11,6,4.94,38.66,310.6,0
lucknow,2023-06-12,6,5.03,38.67,281.5,0
lucknow,2023-06-13,6,10.09,36.84,282.9,0
lucknow,2023-06-14,6,34.55,40.49,284.5,0
lucknow,2023-06-15,6,23.47,40.67,225.9,0
lucknow,2023-06-16,6,2.22,36.39,253.7,0
lucknow,2023-06-17,6,2.89,38.16,284.1,0
lucknow,2023-06-18,6,23.03,37.87,334.4,0
lucknow,2023-06-19,6,5.25,36.6,283.7,0
lucknow,2023-06-20,6,18.87,37.66,269.6,0
lucknow,2023-06-21,6,35.77,37.52,236.2,0
lucknow,2023-06-22,6,4.49,36.78,288.5,0
lucknow,2023-06-23,6,11.46,38.96,184.1,0
lucknow,2023-06-24,6,4.88,40.67,296.9,0
lucknow,2023-06-25,6,5.3,36.81,300.6,0
lucknow,2023-06-26,6,6.72,33.55,273.9,0
lucknow,2023-06-27,6,8.44,36.57,336.0,0
lucknow,2023-06-28,6,73.89,38.44,274.4,1
lucknow,2023-06-29,6,6.18,41.6,286.3,0
lucknow,2023-06-30,6,3.17,39.21,277.6,0
lucknow,2023-07-01,7,11.0,33.53,257.1,0
lucknow,2023-07-02,7,46.35,29.89,304.1,1
lucknow,2023-07-03,7,19.47,30.25,319.8,0
lucknow,2023-07-04,7,21.57,29.5,298.2,0
lucknow,2023-07-05,7,13.88,27.9,291.7,0
lucknow,2023-07-06,7,5.25,30.49,314.7,0
lucknow,2023-07-07,7,26.87,32.08,274.4,0
lucknow,2023-07-08,7,9.05,35.04,248.2,0
lucknow,2023-07-09,7,12.52,30.67,247.6,0
lucknow,2023-07-10,7,21.43,32.45,230.7,0
lucknow,2023-07-11,7,48.18,33.93,327.0,0
lucknow,2023-07-12,7,10.14,33.74,258.6,0
lucknow,2023-07-13,7,24.39,34.54,251.5,0
lucknow,2023-07-14,7,17.01,35.29,252.4,0
lucknow,2023-07-15,7,8.51,32.65,230.0,0
lucknow,2023-07-16,7,38.95,28.76,281.6,0
lucknow,2023-07-17,7,45.36,32.6,282.8,0
lucknow,2023-07-18,7,18.33,35.92,239.1,0
lucknow,2023-07-19,7,5.07,30.94,242.2,0
lucknow,2023-07-20,7,2.04,29.09,279.7,0
lucknow,2023-07-21,7,2.68,28.08,315.5,0
lucknow,2023-07-22,7,38.23,34.46,281.7,0
lucknow,2023-07-23,7,15.73,30.89,257.4,0
lucknow,2023-07-24,7,27.36,34.42,260.4,0
lucknow,2023-07-25,7,16.02,30.34,245.4,0
lucknow,2023-07-26,7,9.92,30.05,251.9,0
lucknow,2023-07-27,7,19.15,33.71,288.9,0
lucknow,2023-07-28,7,23.91,30.96,295.5,0
lucknow,2023-07-29,7,19.8,34.2,266.0,0
lucknow,2023-07-30,7,15.64,32.16,273.8,0
lucknow,2023-07-31,7,5.08,32.68,322.0,0
lucknow,2023-08-01,8,10.47,32.72,299.4,0
lucknow,2023-08-02,8,8.16,33.11,282.3,0
lucknow,2023-08-03,8,20.49,35.33,264.2,0
lucknow,2023-08-04,8,7.67,31.68,294.8,0
lucknow,2023-08-05,8,15.6,33.59,285.2,0
lucknow,2023-08-06,8,33.74,30.7,285.9,0
lucknow,2023-08-07,8,24.44,34.82,290.6,0
lucknow,2023-08-08,8,3.03,37.49,313.0,0
lucknow,2023-08-09,8,12.67,30.41,331.5,0
lucknow,2023-08-10,8,8.34,27.29,242.3,0
lucknow,2023-08-11,8,20.72,35.57,359.6,0
lucknow,2023-08-12,8,8.22,31.45,315.6,0
lucknow,2023-08-13,8,9.3,35.35,247.8,0
lucknow,2023-08-14,8,11.42,29.93,261.3,0
lucknow,2023-08-15,8,19.18,30.78,278.9,0
lucknow,2023-08-16,8,2.45,29.33,253.9,0
lucknow,2023-08-17,8,17.51,31.59,328.7,0
lucknow,2023-08-18,8,8.74,33.42,251.0,0
lucknow,2023-08-19,8,49.16,32.56,300.9,0
lucknow,2023-08-20,8,21.43,28.78,286.4,0
lucknow,2023-08-21,8,24.87,33.07,202.2,0
lucknow,2023-08-22,8,21.24,33.12,291.5,0
lucknow,2023-08-23,8,25.72,32.66,261.9,0
lucknow,2023-08-24,8,17.76,29.86,289.0,0
lucknow,2023-08-25,8,5.81,31.91,303.1,0
lucknow,2023-08-26,8,3.54,31.41,309.9,0
lucknow,2023-08-27,8,3.02,29.64,324.4,0
lucknow,2023-08-28,8,13.37,31.91,351.0,0
lucknow,2023-08-29,8,19.15,33.15,259.4,0
lucknow,2023-08-30,8,46.19,32.57,302.3,0
lucknow,2023-08-31,8,10.81,33.0,330.1,0
lucknow,2023-09-01,9,7.33,30.43,256.2,0
lucknow,2023-09-02,9,1.3,32.82,319.1,0
lucknow,2023-09-03,9,2.61,29.18,297.5,0
lucknow,2023-09-04,9,4.75,29.13,315.0,0
lucknow,2023-09-05,9,30.45,30.88,227.7,0
lucknow,2023-09-06,9,3.54,30.56,329.9,0
lucknow,2023-09-07,9,18.14,31.1,286.8,0
lucknow,2023-09-08,9,5.55,36.04,271.8,0
lucknow,2023-09-09,9,2.46,30.49,303.0,0
lucknow,2023-09-10,9,16.64,30.4,299.8,0
lucknow,2023-09-11,9,14.26,33.54,280.0,0
lucknow,2023-09-12,9,4.71,37.42,286.2,0
lucknow,2023-09-13,9,5.17,33.02,296.7,0
lucknow,2023-09-14,9,31.0,32.1,307.3,0
lucknow,2023-09-15,9,8.09,32.39,307.6,0
lucknow,2023-09-16,9,13.95,31.19,269.1,0
lucknow,2023-09-17,9,0.24,27.29,275.2,0
lucknow,2023-09-18,9,9.23,33.71,249.1,0
lucknow,2023-09-19,9,13.45,31.79,254.5,0
lucknow,2023-09-20,9,9.89,28.83,287.4,0
lucknow,2023-09-21,9,9.17,34.33,229.6,0
lucknow,2023-09-22,9,6.4,33.1,279.5,0
lucknow,2023-09-23,9,3.06,30.81,340.8,0
lucknow,2023-09-24,9,14.66,34.75,261.0,0
lucknow,2023-09-25,9,3.39,33.16,299.6,0
lucknow,2023-09-26,9,5.59,34.86,224.1,0
lucknow,2023-09-27,9,4.0,30.49,244.3,0
lucknow,2023-09-28,9,27.36,31.35,288.9,0
lucknow,2023-09-29,9,5.44,30.85,268.0,0
lucknow,2023-09-30,9,2.03,32.28,259.2,0
lucknow,2023-10-01,10,2.04,29.81,440.4,1
lucknow,2023-10-02,10,5.18,33.09,423.1,1
lucknow,2023-10-03,10,0.43,30.47,418.1,1
lucknow,2023-10-04,10,1.47,32.94,384.6,0
lucknow,2023-10-05,10,1.67,30.78,430.7,1
lucknow,2023-10-06,10,1.96,33.11,426.9,1
lucknow,2023-10-07,10,0.81,31.84,427.0,1
lucknow,2023-10-08,10,0.34,33.46,422.9,1
lucknow,2023-10-09,10,0.8,31.97,453.0,1
lucknow,2023-10-10,10,0.69,32.78,426.9,1
lucknow,2023-10-11,10,1.68,30.05,437.1,1
lucknow,2023-10-12,10,0.4,31.39,402.7,1
lucknow,2023-10-13,10,1.0,32.09,380.7,0
lucknow,2023-10-14,10,3.71,35.0,467.2,1
lucknow,2023-10-15,10,4.25,32.12,392.6,0
lucknow,2023-10-16,10,1.78,32.95,421.2,1
lucknow,2023-10-17,10,1.48,30.31,362.5,0
lucknow,2023-10-18,10,1.59,27.96,431.5,1
lucknow,2023-10-19,10,1.09,33.12,422.8,1
lucknow,2023-10-20,10,2.74,33.95,461.4,1
lucknow,2023-10-21,10,1.79,30.27,433.8,1
lucknow,2023-10-22,10,3.86,31.2,458.5,1
lucknow,2023-10-23,10,0.84,31.97,404.3,1
lucknow,2023-10-24,10,0.64,31.89,401.8,1
lucknow,2023-10-25,10,5.92,33.67,449.5,1
lucknow,2023-10-26,10,1.57,37.25,416.7,1
lucknow,2023-10-27,10,0.75,30.49,365.5,0
lucknow,2023-10-28,10,2.01,30.44,457.4,1
lucknow,2023-10-29,10,4.59,31.71,379.5,0
lucknow,2023-10-30,10,2.06,32.82,414.6,1
lucknow,2023-10-31,10,1.49,34.44,424.9,1
lucknow,2023-11-01,11,0.84,34.19,570.9,1
lucknow,2023-11-02,11,1.37,30.98,577.4,1
lucknow,2023-11-03,11,0.43,31.21,568.1,1
lucknow,2023-11-04,11,2.67,34.29,557.7,1
lucknow,2023-11-05,11,1.17,34.94,561.9,1
lucknow,2023-11-06,11,1.18,32.5,604.9,1
lucknow,2023-11-07,11,2.23,30.86,532.1,1
lucknow,2023-11-08,11,1.17,36.32,576.1,1
lucknow,2023-11-09,11,0.87,33.84,508.4,1
lucknow,2023-11-10,11,0.57,33.82,531.0,1
lucknow,2023-11-11,11,2.07,34.11,584.6,1
lucknow,2023-11-12,11,1.5,32.94,580.0,1
lucknow,2023-11-13,11,2.47,33.28,553.3,1
lucknow,2023-11-14,11,5.11,32.46,540.4,1
lucknow,2023-11-15,11,2.73,32.65,541.8,1
lucknow,2023-11-16,11,4.14,31.56,557.9,1
lucknow,2023-11-17,11,0.45,30.37,591.1,1
lucknow,2023-11-18,11,2.91,28.7,554.4,1
lucknow,2023-11-19,11,0.34,35.15,516.0,1
lucknow,2023-11-20,11,1.75,30.81,622.9,1
lucknow,2023-11-21,11,2.66,30.74,550.3,1
lucknow,2023-11-22,11,4.0,32.28,555.4,1
lucknow,2023-11-23,11,0.99,29.32,557.6,1
lucknow,2023-11-24,11,0.29,30.6,536.5,1
lucknow,2023-11-25,11,2.47,32.67,578.0,1
lucknow,2023-11-26,11,0.41,30.12,582.5,1
lucknow,2023-11-27,11,1.01,33.47,604.7,1
lucknow,2023-11-28,11,1.44,34.75,553.0,1
lucknow,2023-11-29,11,0.59,34.45,558.4,1
lucknow,2023-11-30,11,3.13,30.1,513.0,1
lucknow,2023-12-01,12,3.07,22.74,697.9,1
lucknow,2023-12-02,12,0.81,18.79,667.1,1
lucknow,2023-12-03,12,0.41,20.29,697.3,1
lucknow,2023-12-04,12,0.65,21.84,673.4,1
lucknow,2023-12-05,12,0.77,23.38,766.5,1
lucknow,2023-12-06,12,0.92,21.83,716.4,1
lucknow,2023-12-07,12,2.39,23.19,646.2,1
lucknow,2023-12-08,12,0.72,22.78,676.8,1
lucknow,2023-12-09,12,1.89,24.0,627.2,1
lucknow,2023-12-10,12,0.62,25.22,739.1,1
lucknow,2023-12-11,12,2.81,22.56,693.4,1
lucknow,2023-12-12,12,1.65,22.73,757.4,1
lucknow,2023-12-13,12,1.46,23.52,711.5,1
lucknow,2023-12-14,12,0.76,23.93,653.0,1
lucknow,2023-12-15,12,0.77,22.1,725.4,1
lucknow,2023-12-16,12,1.22,22.48,731.2,1
lucknow,2023-12-17,12,1.15,27.1,681.7,1
lucknow,2023-12-18,12,0.6,22.96,672.6,1
lucknow,2023-12-19,12,0.29,20.9,661.5,1
lucknow,2023-12-20,12,1.02,17.67,713.2,1
lucknow,2023-12-21,12,1.62,23.14,681.1,1
lucknow,2023-12-22,12,1.74,25.5,722.3,1
lucknow,2023-12-23,12,0.48,20.98,677.5,1
lucknow,2023-12-24,12,2.73,23.84,678.8,1
lucknow,2023-12-25,12,0.54,22.78,689.3,1
lucknow,2023-12-26,12,0.54,25.01,694.4,1
lucknow,2023-12-27,12,0.58,20.93,708.9,1
lucknow,2023-12-28,12,1.75,24.15,672.8,1
lucknow,2023-12-29,12,1.84,23.73,705.5,1
lucknow,2023-12-30,12,1.08,21.16,718.3,1
lucknow,2023-12-31,12,0.79,21.7,707.1,1
lucknow,2024-01-01,1,0.53,20.19,723.5,1
lucknow,2024-01-02,1,1.28,23.94,759.1,1
lucknow,2024-01-03,1,1.2,18.72,818.4,1
lucknow,2024-01-04,1,0.88,22.14,744.2,1
lucknow,2024-01-05,1,2.35,21.74,794.9,1
lucknow,2024-01-06,1,1.23,27.01,798.3,1
lucknow,2024-01-07,1,0.45,23.78,767.8,1
lucknow,2024-01-08,1,1.27,19.79,822.5,1
lucknow,2024-01-09,1,1.25,26.11,819.3,1
lucknow,2024-01-10,1,1.23,24.2,760.4,1
lucknow,2024-01-11,1,2.44,20.21,794.0,1
lucknow,2024-01-12,1,1.7,19.65,787.7,1
lucknow,2024-01-13,1,0.08,22.78,802.1,1
lucknow,2024-01-14,1,3.35,19.27,789.5,1
lucknow,2024-01-15,1,2.04,21.89,765.5,1
lucknow,2024-01-16,1,1.39,21.7,750.1,1
lucknow,2024-01-17,1,1.17,18.04,767.0,1
lucknow,2024-01-18,1,0.68,18.83,817.0,1
lucknow,2024-01-19,1,2.52,23.43,803.3,1
lucknow,2024-01-20,1,1.37,15.71,742.0,1
lucknow,2024-01-21,1,1.24,20.36,753.8,1
lucknow,2024-01-22,1,3.27,22.75,803.6,1
lucknow,2024-01-23,1,1.52,22.68,854.0,1
lucknow,2024-01-24,1,1.34,20.32,785.4,1
lucknow,2024-01-25,1,0.16,17.52,757.6,1
lucknow,2024-01-26,1,1.56,20.16,826.7,1
lucknow,2024-01-27,1,4.9,22.62,827.2,1
lucknow,2024-01-28,1,1.68,17.39,739.4,1
lucknow,2024-01-29,1,4.23,18.98,812.4,1
lucknow,2024-01-30,1,1.05,21.62,770.5,1
lucknow,2024-01-31,1,1.22,19.03,748.8,1
lucknow,2024-02-01,2,1.11,21.11,245.1,0
lucknow,2024-02-02,2,1.83,27.71,289.1,0
lucknow,2024-02-03,2,1.32,21.96,318.0,0
lucknow,2024-02-04,2,1.99,24.12,251.5,0
lucknow,2024-02-05,2,0.12,23.46,297.3,0
lucknow,2024-02-06,2,1.28,24.59,295.4,0
lucknow,2024-02-07,2,2.26,21.4,257.3,0
lucknow,2024-02-08,2,1.91,18.69,278.8,0
lucknow,2024-02-09,2,0.71,23.68,295.9,0
lucknow,2024-02-10,2,2.29,23.41,331.2,0
lucknow,2024-02-11,2,2.58,23.0,288.6,0
lucknow,2024-02-12,2,2.49,22.3,278.1,0
lucknow,2024-02-13,2,0.81,23.34,279.0,0
lucknow,2024-02-14,2,3.01,21.12,248.6,0
lucknow,2024-02-15,2,0.62,24.53,252.0,0
lucknow,2024-02-16,2,0.64,26.58,280.9,0
lucknow,2024-02-17,2,0.89,20.42,340.4,0
lucknow,2024-02-18,2,1.07,23.54,227.9,0
lucknow,2024-02-19,2,1.85,21.76,278.0,0
lucknow,2024-02-20,2,1.38,20.43,281.3,0
lucknow,2024-02-21,2,1.46,22.5,274.1,0
lucknow,2024-02-22,2,2.51,23.61,342.0,0
lucknow,2024-02-23,2,0.28,23.9,260.9,0
lucknow,2024-02-24,2,0.07,24.59,267.3,0
lucknow,2024-02-25,2,0.28,24.52,255.7,0
lucknow,2024-02-26,2,2.7,23.17,237.8,0
lucknow,2024-02-27,2,1.23,26.61,233.9,0
lucknow,2024-02-28,2,1.54,21.39,335.1,0
lucknow,2024-02-29,2,0.69,23.6,266.7,0
lucknow,2024-03-01,3,2.55,30.77,247.6,0
lucknow,2024-03-02,3,0.34,35.92,297.5,0
lucknow,2024-03-03,3,1.72,30.97,253.5,0
lucknow,2024-03-04,3,1.54,29.38,305.9,0
lucknow,2024-03-05,3,1.61,33.61,267.5,0
lucknow,2024-03-06,3,1.16,30.72,220.5,0
lucknow,2024-03-07,3,2.75,34.1,278.9,0
lucknow,2024-03-08,3,3.47,30.67,229.0,0
lucknow,2024-03-09,3,2.43,33.46,247.3,0
lucknow,2024-03-10,3,2.28,34.69,296.1,0
lucknow,2024-03-11,3,0.27,31.74,233.8,0
lucknow,2024-03-12,3,0.46,31.47,284.9,0
lucknow,2024-03-13,3,1.36,31.95,256.8,0
lucknow,2024-03-14,3,1.41,32.15,323.0,0
lucknow,2024-03-15,3,1.1,32.99,288.0,0
lucknow,2024-03-16,3,1.35,32.57,305.4,0
lucknow,2024-03-17,3,1.81,33.31,251.3,0
lucknow,2024-03-18,3,1.68,29.66,269.4,0
lucknow,2024-03-19,3,3.43,31.66,336.5,0
lucknow,2024-03-20,3,1.53,26.65,288.7,0
lucknow,2024-03-21,3,0.24,30.55,299.8,0
lucknow,2024-03-22,3,0.46,29.6,313.7,0
lucknow,2024-03-23,3,0.44,28.55,346.7,0
lucknow,2024-03-24,3,2.99,33.3,329.3,0
lucknow,2024-03-25,3,0.82,31.07,205.6,0
lucknow,2024-03-26,3,0.76,28.66,316.1,0
lucknow,2024-03-27,3,1.82,29.26,282.9,0
lucknow,2024-03-28,3,0.2,29.64,301.2,0
lucknow,2024-03-29,3,0.44,32.44,281.8,0
lucknow,2024-03-30,3,1.43,33.01,277.6,0
lucknow,2024-03-31,3,0.29,31.12,290.3,0
lucknow,2024-04-01,4,0.33,36.04,326.4,0
lucknow,2024-04-02,4,1.4,40.36,309.6,0
lucknow,2024-04-03,4,1.4,38.76,268.3,0
lucknow,2024-04-04,4,0.92,41.39,252.1,0
lucknow,2024-04-05,4,0.64,40.34,239.8,0
lucknow,2024-04-06,4,1.19,38.03,264.9,0
lucknow,2024-04-07,4,1.01,36.75,268.9,0
lucknow,2024-04-08,4,0.5,40.13,305.9,0
lucknow,2024-04-09,4,1.47,39.27,269.8,0
lucknow,2024-04-10,4,0.85,39.38,271.9,0
lucknow,2024-04-11,4,1.56,37.88,315.1,0
lucknow,2024-04-12,4,0.88,41.09,257.0,0
lucknow,2024-04-13,4,1.76,36.83,275.4,0
lucknow,2024-04-14,4,1.8,37.65,272.7,0
lucknow,2024-04-15,4,1.52,39.52,272.0,0
lucknow,2024-04-16,4,3.49,39.81,316.3,0
lucknow,2024-04-17,4,1.33,36.68,293.8,0
lucknow,2024-04-18,4,1.8,35.31,277.9,0
lucknow,2024-04-19,4,0.64,39.35,230.7,0
lucknow,2024-04-20,4,0.81,40.08,319.9,0
lucknow,2024-04-21,4,2.06,35.22,276.8,0
lucknow,2024-04-22,4,2.27,39.8,300.3,0
lucknow,2024-04-23,4,3.87,38.82,279.9,0
lucknow,2024-04-24,4,0.66,33.09,289.7,0
lucknow,2024-04-25,4,1.52,39.09,302.1,0
lucknow,2024-04-26,4,2.15,38.44,241.4,0
lucknow,2024-04-27,4,1.25,37.09,261.6,0
lucknow,2024-04-28,4,1.15,36.54,253.9,0
lucknow,2024-04-29,4,2.62,37.19,259.6,0
lucknow,2024-04-30,4,0.83,40.76,268.1,0
lucknow,2024-05-01,5,0.52,43.63,273.5,1
lucknow,2024-05-02,5,1.11,45.23,264.2,1
lucknow,2024-05-03,5,1.34,44.24,283.1,1
lucknow,2024-05-04,5,2.69,41.72,236.2,0
lucknow,2024-05-05,5,0.94,43.84,278.3,1
lucknow,2024-05-06,5,1.41,44.78,322.4,1
lucknow,2024-05-07,5,1.54,42.09,277.6,1
lucknow,2024-05-08,5,0.96,42.79,271.6,1
lucknow,2024-05-09,5,1.01,46.44,283.0,1
lucknow,2024-05-10,5,1.66,39.18,318.6,0
lucknow,2024-05-11,5,0.11,45.89,266.8,1
lucknow,2024-05-12,5,5.01,43.25,269.2,1
lucknow,2024-05-13,5,2.41,44.77,271.1,1
lucknow,2024-05-14,5,1.08,43.75,278.4,1
lucknow,2024-05-15,5,1.3,45.61,292.1,1
lucknow,2024-05-16,5,1.11,42.95,302.3,1
lucknow,2024-05-17,5,1.42,43.38,267.3,1
lucknow,2024-05-18,5,0.99,44.5,281.1,1
lucknow,2024-05-19,5,0.23,44.92,319.9,1
lucknow,2024-05-20,5,3.43,41.82,298.0,0
lucknow,2024-05-21,5,3.25,43.54,261.4,1
lucknow,2024-05-22,5,0.31,39.5,236.6,0
